"Date","Filename","App","Country","Date","Active View-eligible impressions","Measurable impressions","% Measurable impressions (%)","Viewable impressions","% Viewable impressions (%)","AdMob Network request RPM (USD)","AdMob Network requests","Clicks","Estimated earnings (USD)","Impressions CTR (%)","Impression RPM (USD)","Impressions","Match rate (%)","Matched requests","Rewarded completes","Show rate (%)"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Burkina Faso","2019-10-18",4,4,"100.00%",4,"100.00%",0,21,0,0,"0.00%",0,4,"100.00%",21,0,"19.05%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Bulgaria","2019-10-18",8,8,"100.00%",7,"87.50%",0,23,0,0,"0.00%",0,8,"100.00%",23,0,"34.78%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Bahrain","2019-10-18",3,3,"100.00%",1,"33.33%",0.02,28,0,0,"0.00%",0.19,3,"100.00%",28,0,"10.71%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Burundi","2019-10-18",3,3,"100.00%",2,"66.67%",0,4,0,0,"0.00%",0,4,"100.00%",4,0,"100.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Brunei","2019-10-18",12,12,"100.00%",7,"58.33%",0.03,32,0,0,"0.00%",0.07,12,"100.00%",32,0,"37.50%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Bolivia","2019-10-18",39,39,"100.00%",30,"76.92%",0.03,179,0,0.01,"0.00%",0.13,39,"100.00%",179,0,"21.79%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Brazil","2019-10-18",77,77,"100.00%",53,"68.83%",0.01,235,0,0,"0.00%",0.03,78,"100.00%",235,0,"33.19%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Belize","2019-10-18",4,4,"100.00%",3,"75.00%",0.06,23,0,0,"0.00%",0.35,4,"100.00%",23,0,"17.39%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Congo - Kinshasa","2019-10-18",22,22,"100.00%",11,"50.00%",0,137,0,0,"0.00%",0,22,"60.58%",83,0,"26.51%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Central African Republic","2019-10-18",0,0,,0,,0,1,0,0,,,0,"100.00%",1,0,"0.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Congo - Brazzaville","2019-10-18",24,24,"100.00%",19,"79.17%",0,109,0,0,"0.00%",0,25,"68.81%",75,0,"33.33%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Côte d’Ivoire","2019-10-18",16,16,"100.00%",13,"81.25%",0,82,0,0,"0.00%",0,16,"100.00%",82,0,"19.51%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Cameroon","2019-10-18",13,13,"100.00%",11,"84.62%",0,56,0,0,"0.00%",0,13,"100.00%",56,0,"23.21%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Colombia","2019-10-18",8,8,"100.00%",4,"50.00%",0,21,0,0,"0.00%",0,8,"100.00%",21,0,"38.10%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Cuba","2019-10-18",100,100,"100.00%",76,"76.00%",0.1,502,6,0.05,"6.00%",0.53,100,"99.80%",501,0,"19.96%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Germany","2019-10-18",0,0,,0,,0,16,0,0,,,0,"100.00%",16,0,"0.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Dominican Republic","2019-10-18",38,38,"100.00%",21,"55.26%",0.01,132,0,0,"0.00%",0.04,39,"100.00%",132,0,"29.55%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Algeria","2019-10-18",169,169,"100.00%",126,"74.56%",0.1,746,3,0.08,"1.78%",0.46,169,"99.73%",744,0,"22.72%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Ecuador","2019-10-18",20,20,"100.00%",13,"65.00%",0,68,0,0,"0.00%",0,20,"100.00%",68,0,"29.41%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Egypt","2019-10-18",75,75,"100.00%",59,"78.67%",0.01,323,0,0,"0.00%",0.02,76,"100.00%",323,0,"23.53%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Fiji","2019-10-18",77,77,"100.00%",47,"61.04%",0,282,0,0,"0.00%",0,78,"100.00%",282,0,"27.66%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Georgia","2019-10-18",7,7,"100.00%",6,"85.71%",21.77,46,6,1,"85.71%",143.08,7,"100.00%",46,0,"15.22%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","French Guiana","2019-10-18",9,9,"100.00%",4,"44.44%",0,23,0,0,"0.00%",0,9,"100.00%",23,0,"39.13%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Ghana","2019-10-18",14,14,"100.00%",10,"71.43%",0.01,94,0,0,"0.00%",0.1,14,"100.00%",94,0,"14.89%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Gambia","2019-10-18",2,2,"100.00%",2,"100.00%",0,23,0,0,"0.00%",0,2,"100.00%",23,0,"8.70%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Guinea","2019-10-18",1,1,"100.00%",1,"100.00%",0,1,0,0,"0.00%",0,1,"100.00%",1,0,"100.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Equatorial Guinea","2019-10-18",0,0,,0,,0,21,0,0,,,0,"100.00%",21,0,"0.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Greece","2019-10-18",8,8,"100.00%",5,"62.50%",0,24,0,0,"0.00%",0,8,"100.00%",24,0,"33.33%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Guatemala","2019-10-18",4,4,"100.00%",2,"50.00%",0,9,0,0,"0.00%",0,4,"100.00%",9,0,"44.44%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Guyana","2019-10-18",6,6,"100.00%",6,"100.00%",0.01,44,1,0,"16.67%",0.06,6,"100.00%",44,0,"13.64%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Honduras","2019-10-18",8,8,"100.00%",7,"87.50%",0.33,86,1,0.03,"12.50%",3.56,8,"100.00%",86,0,"9.30%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Haiti","2019-10-18",2,2,"100.00%",2,"100.00%",0,2,0,0,"0.00%",0,2,"100.00%",2,0,"100.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Indonesia","2019-10-18",109,109,"100.00%",102,"93.58%",0.52,745,3,0.39,"2.73%",3.54,110,"100.00%",745,0,"14.77%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","India","2019-10-18",642,641,"99.84%",502,"78.32%",0.19,3286,16,0.61,"2.47%",0.95,647,"100.00%",3286,0,"19.69%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Iraq","2019-10-18",492,492,"100.00%",370,"75.20%",0.27,2211,20,0.6,"4.04%",1.21,495,"99.95%",2210,0,"22.40%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Iran","2019-10-18",0,0,,0,,0,1,0,0,,,0,"100.00%",1,0,"0.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Italy","2019-10-18",1,1,"100.00%",1,"100.00%",0,1,0,0,"0.00%",0,1,"100.00%",1,0,"100.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Jordan","2019-10-18",4,4,"100.00%",4,"100.00%",0,6,0,0,"0.00%",0,4,"100.00%",6,0,"66.67%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Kenya","2019-10-18",15,15,"100.00%",13,"86.67%",0,152,0,0,"0.00%",0,15,"100.00%",152,0,"9.87%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Cambodia","2019-10-18",9,9,"100.00%",2,"22.22%",0,41,0,0,"0.00%",0,9,"100.00%",41,0,"21.95%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Kuwait","2019-10-18",8,8,"100.00%",5,"62.50%",0,20,0,0,"0.00%",0,8,"100.00%",20,0,"40.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Laos","2019-10-18",18,18,"100.00%",15,"83.33%",0.44,63,1,0.03,"5.26%",1.46,19,"100.00%",63,0,"30.16%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Lebanon","2019-10-18",0,0,,0,,0,1,0,0,,,0,"100.00%",1,0,"0.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Libya","2019-10-18",129,128,"99.22%",108,"84.38%",0.03,460,1,0.01,"0.76%",0.11,131,"100.00%",460,0,"28.48%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Morocco","2019-10-18",76,76,"100.00%",53,"69.74%",0.18,368,2,0.07,"2.63%",0.86,76,"100.00%",368,0,"20.65%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Moldova","2019-10-18",2,2,"100.00%",2,"100.00%",0,2,0,0,"0.00%",0,2,"100.00%",2,0,"100.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Mali","2019-10-18",4,4,"100.00%",3,"75.00%",0,25,0,0,"0.00%",0,4,"100.00%",25,0,"16.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Myanmar (Burma)","2019-10-18",8,8,"100.00%",7,"87.50%",0.5,62,1,0.03,"12.50%",3.86,8,"100.00%",62,0,"12.90%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Mongolia","2019-10-18",81,81,"100.00%",62,"76.54%",0.06,328,1,0.02,"1.20%",0.23,83,"100.00%",328,0,"25.30%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Martinique","2019-10-18",5,5,"100.00%",3,"60.00%",0,44,0,0,"0.00%",0,5,"100.00%",44,0,"11.36%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Mauritania","2019-10-18",2,2,"100.00%",2,"100.00%",2.73,5,1,0.01,"50.00%",6.84,2,"100.00%",5,0,"40.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Mexico","2019-10-18",8,8,"100.00%",8,"100.00%",0,23,0,0,"0.00%",0,8,"100.00%",23,0,"34.78%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Malaysia","2019-10-18",225,225,"100.00%",159,"70.67%",0.38,947,1,0.36,"0.44%",1.57,228,"100.00%",947,0,"24.08%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Mozambique","2019-10-18",2,2,"100.00%",1,"50.00%",0.54,5,1,0,"50.00%",1.34,2,"100.00%",5,0,"40.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","New Caledonia","2019-10-18",22,22,"100.00%",7,"31.82%",0,34,0,0,"0.00%",0,22,"100.00%",34,0,"64.71%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Nigeria","2019-10-18",113,113,"100.00%",91,"80.53%",0.21,625,3,0.13,"2.61%",1.16,115,"98.08%",613,0,"18.76%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Nicaragua","2019-10-18",6,6,"100.00%",4,"66.67%",0,28,0,0,"0.00%",0,6,"100.00%",28,0,"21.43%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Netherlands","2019-10-18",5,5,"100.00%",0,"0.00%",,0,0,0,"0.00%",0,5,,0,0,
2019-10-19,"admob-report.csv","Old School Automatic Savings","Nepal","2019-10-18",66,66,"100.00%",56,"84.85%",1.77,305,6,0.54,"9.09%",8.2,66,"100.00%",305,0,"21.64%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Philippines","2019-10-18",44,44,"100.00%",29,"65.91%",0.01,144,0,0,"0.00%",0.05,44,"100.00%",144,0,"30.56%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Pakistan","2019-10-18",277,277,"100.00%",196,"70.76%",0.1,1119,3,0.11,"1.08%",0.4,277,"100.00%",1119,0,"24.75%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Poland","2019-10-18",109,109,"100.00%",67,"61.47%",0,423,0,0,"0.00%",0,110,"100.00%",423,0,"26.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Palestine","2019-10-18",1,1,"100.00%",1,"100.00%",0,4,0,0,"0.00%",0,1,"100.00%",4,0,"25.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Portugal","2019-10-18",20,20,"100.00%",15,"75.00%",0,143,0,0,"0.00%",0.01,20,"100.00%",143,0,"13.99%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Qatar","2019-10-18",17,17,"100.00%",13,"76.47%",2.61,84,1,0.22,"5.56%",12.17,18,"100.00%",84,0,"21.43%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Romania","2019-10-18",14,14,"100.00%",13,"92.86%",0,55,0,0,"0.00%",0,15,"100.00%",55,0,"27.27%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Singapore","2019-10-18",1,1,"100.00%",1,"100.00%",0,1,0,0,"0.00%",0,1,"100.00%",1,0,"100.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Senegal","2019-10-18",59,59,"100.00%",39,"66.10%",0,262,0,0,"0.00%",0,59,"100.00%",262,0,"22.52%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Somalia","2019-10-18",29,29,"100.00%",25,"86.21%",0.07,196,2,0.01,"6.90%",0.47,29,"100.00%",196,0,"14.80%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Suriname","2019-10-18",2,2,"100.00%",2,"100.00%",0,22,0,0,"0.00%",0,2,"100.00%",22,0,"9.09%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","El Salvador","2019-10-18",17,17,"100.00%",11,"64.71%",0.07,101,0,0.01,"0.00%",0.39,17,"100.00%",101,0,"16.83%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Eswatini","2019-10-18",4,4,"100.00%",2,"50.00%",0,38,0,0,"0.00%",0,4,"100.00%",38,0,"10.53%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Chad","2019-10-18",2,2,"100.00%",1,"50.00%",0,10,0,0,"0.00%",0,2,"100.00%",10,0,"20.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Thailand","2019-10-18",311,311,"100.00%",194,"62.38%",0.53,1025,7,0.55,"2.24%",1.74,313,"100.00%",1025,0,"30.54%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Tajikistan","2019-10-18",5,5,"100.00%",4,"80.00%",0,39,0,0,"0.00%",0,5,"100.00%",39,0,"12.82%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Tunisia","2019-10-18",6,6,"100.00%",5,"83.33%",0.05,25,0,0,"0.00%",0.21,6,"100.00%",25,0,"24.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Turkey","2019-10-18",63,63,"100.00%",37,"58.73%",0,319,0,0,"0.00%",0.02,63,"100.00%",319,0,"19.75%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Trinidad & Tobago","2019-10-18",244,244,"100.00%",51,"20.90%",0.06,463,0,0.03,"0.00%",0.11,247,"100.00%",463,0,"53.35%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Tanzania","2019-10-18",3,3,"100.00%",3,"100.00%",0,22,0,0,"0.00%",0,3,"100.00%",22,0,"13.64%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","United States","2019-10-18",85,85,"100.00%",26,"30.59%",1.04,54,0,0.06,"0.00%",0.66,85,"100.00%",54,0,"157.41%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Uzbekistan","2019-10-18",20,20,"100.00%",14,"70.00%",0.97,44,2,0.04,"10.00%",2.12,20,"100.00%",44,0,"45.45%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Venezuela","2019-10-18",24,24,"100.00%",20,"83.33%",0,84,0,0,"0.00%",0,24,"100.00%",84,0,"28.57%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Vietnam","2019-10-18",11,11,"100.00%",8,"72.73%",12.4,35,4,0.43,"36.36%",39.46,11,"100.00%",35,0,"31.43%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Kosovo","2019-10-18",2,2,"100.00%",1,"50.00%",1.3,22,1,0.03,"50.00%",14.27,2,"100.00%",22,0,"9.09%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Yemen","2019-10-18",11,11,"100.00%",8,"72.73%",0.05,19,0,0,"0.00%",0.08,11,"100.00%",19,0,"57.89%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","South Africa","2019-10-18",11,11,"100.00%",3,"27.27%",0,22,0,0,"0.00%",0,11,"100.00%",22,0,"50.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Zambia","2019-10-18",10,10,"100.00%",10,"100.00%",0,35,0,0,"0.00%",0,10,"100.00%",35,0,"28.57%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Unknown Region","2019-10-18",1,1,"100.00%",1,"100.00%",0,67,0,0,"0.00%",0,1,"2.99%",2,0,"50.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Afghanistan","2019-10-19",39,39,"100.00%",24,"61.54%",0,204,0,0,"0.00%",0,40,"100.00%",204,0,"19.61%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Angola","2019-10-19",5,5,"100.00%",5,"100.00%",0.14,38,0,0.01,"0.00%",1.05,5,"100.00%",38,0,"13.16%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Azerbaijan","2019-10-19",9,9,"100.00%",8,"88.89%",0,13,0,0,"0.00%",0,9,"100.00%",13,0,"69.23%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Bangladesh","2019-10-19",267,267,"100.00%",200,"74.91%",0.14,1347,4,0.19,"1.47%",0.68,272,"100.00%",1347,0,"20.19%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Burkina Faso","2019-10-19",1,1,"100.00%",1,"100.00%",0,1,0,0,"0.00%",0,1,"100.00%",1,0,"100.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Benin","2019-10-19",1,1,"100.00%",1,"100.00%",0,1,0,0,"0.00%",0,1,"100.00%",1,0,"100.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Brunei","2019-10-19",1,1,"100.00%",1,"100.00%",0,4,0,0,"0.00%",0,2,"100.00%",4,0,"50.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Bolivia","2019-10-19",1,1,"100.00%",1,"100.00%",0,19,0,0,"0.00%",0,1,"100.00%",19,0,"5.26%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Congo - Kinshasa","2019-10-19",7,7,"100.00%",6,"85.71%",0.2,55,0,0.01,"0.00%",1.58,7,"100.00%",55,0,"12.73%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Congo - Brazzaville","2019-10-19",9,9,"100.00%",7,"77.78%",0.08,23,0,0,"0.00%",0.18,10,"100.00%",23,0,"43.48%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Côte d’Ivoire","2019-10-19",30,30,"100.00%",15,"50.00%",0,109,0,0,"0.00%",0,31,"100.00%",109,0,"28.44%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Cuba","2019-10-19",16,16,"100.00%",12,"75.00%",0,48,0,0,"0.00%",0,17,"100.00%",48,0,"35.42%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Germany","2019-10-19",0,0,,0,,0,16,0,0,,,0,"100.00%",16,0,"0.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Algeria","2019-10-19",142,142,"100.00%",103,"72.54%",0.31,612,9,0.19,"6.34%",1.32,142,"100.00%",612,0,"23.20%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Ecuador","2019-10-19",3,3,"100.00%",3,"100.00%",0,39,0,0,"0.00%",0,4,"100.00%",39,0,"10.26%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Egypt","2019-10-19",17,17,"100.00%",11,"64.71%",0.05,50,1,0,"5.88%",0.16,17,"100.00%",50,0,"34.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Ethiopia","2019-10-19",26,26,"100.00%",16,"61.54%",0.26,106,1,0.03,"3.85%",1.07,26,"100.00%",106,0,"24.53%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","France","2019-10-19",17,17,"100.00%",8,"47.06%",0,121,0,0,"0.00%",0,17,"100.00%",121,0,"14.05%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Ghana","2019-10-19",2,2,"100.00%",1,"50.00%",0,16,0,0,"0.00%",0,2,"100.00%",16,0,"12.50%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Guatemala","2019-10-19",13,13,"100.00%",11,"84.62%",0,45,0,0,"0.00%",0,13,"100.00%",45,0,"28.89%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Guinea-Bissau","2019-10-19",1,1,"100.00%",1,"100.00%",0,1,0,0,"0.00%",0,1,"100.00%",1,0,"100.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Honduras","2019-10-19",8,8,"100.00%",6,"75.00%",0.02,20,0,0,"0.00%",0.05,8,"100.00%",20,0,"40.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Haiti","2019-10-19",27,27,"100.00%",23,"85.19%",0,156,0,0,"0.00%",0,27,"100.00%",156,0,"17.31%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Indonesia","2019-10-19",39,39,"100.00%",25,"64.10%",1.48,219,2,0.32,"5.13%",8.33,39,"100.00%",219,0,"17.81%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","India","2019-10-19",227,227,"100.00%",170,"74.89%",0.07,1110,1,0.07,"0.44%",0.32,227,"100.00%",1110,0,"20.45%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Iraq","2019-10-19",219,219,"100.00%",176,"80.37%",0.54,1136,19,0.61,"8.64%",2.78,220,"100.00%",1136,0,"19.37%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Iran","2019-10-19",14,14,"100.00%",14,"100.00%",1.51,56,3,0.08,"21.43%",6.06,14,"100.00%",56,0,"25.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Italy","2019-10-19",14,14,"100.00%",12,"85.71%",0,40,0,0,"0.00%",0,15,"100.00%",40,0,"37.50%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Kenya","2019-10-19",16,16,"100.00%",13,"81.25%",0,65,0,0,"0.00%",0,16,"100.00%",65,0,"24.62%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Kyrgyzstan","2019-10-19",1,1,"100.00%",1,"100.00%",0,1,0,0,"0.00%",0,1,"100.00%",1,0,"100.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Cambodia","2019-10-19",0,0,,0,,0,3,0,0,,,0,"100.00%",3,0,"0.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","St. Kitts & Nevis","2019-10-19",3,3,"100.00%",3,"100.00%",0,3,0,0,"0.00%",0,3,"100.00%",3,0,"100.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","South Korea","2019-10-19",5,5,"100.00%",5,"100.00%",0,24,0,0,"0.00%",0,5,"100.00%",24,0,"20.83%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Kazakhstan","2019-10-19",1,1,"100.00%",1,"100.00%",0,1,0,0,"0.00%",0,1,"100.00%",1,0,"100.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Laos","2019-10-19",4,4,"100.00%",4,"100.00%",0,69,0,0,"0.00%",0,4,"100.00%",69,0,"5.80%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Lebanon","2019-10-19",10,10,"100.00%",6,"60.00%",0,26,0,0,"0.00%",0,10,"100.00%",26,0,"38.46%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Sri Lanka","2019-10-19",3,3,"100.00%",3,"100.00%",0.08,28,0,0,"0.00%",0.77,3,"100.00%",28,0,"10.71%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Libya","2019-10-19",62,62,"100.00%",40,"64.52%",0.07,371,2,0.03,"3.23%",0.42,62,"100.00%",371,0,"16.71%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Morocco","2019-10-19",40,40,"100.00%",26,"65.00%",1.06,125,2,0.13,"5.00%",3.32,40,"100.00%",125,0,"32.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Moldova","2019-10-19",1,1,"100.00%",1,"100.00%",0,20,0,0,"0.00%",0,1,"100.00%",20,0,"5.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Mali","2019-10-19",2,2,"100.00%",2,"100.00%",0,19,0,0,"0.00%",0,2,"100.00%",19,0,"10.53%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Myanmar (Burma)","2019-10-19",35,35,"100.00%",28,"80.00%",0,204,0,0,"0.00%",0,35,"100.00%",204,0,"17.16%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Mongolia","2019-10-19",32,32,"100.00%",27,"84.38%",0.09,166,1,0.02,"3.03%",0.46,33,"100.00%",166,0,"19.88%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Mauritania","2019-10-19",6,6,"100.00%",5,"83.33%",0,32,0,0,"0.00%",0,6,"100.00%",32,0,"18.75%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Malaysia","2019-10-19",3,3,"100.00%",1,"33.33%",0,65,0,0,"0.00%",0,4,"100.00%",65,0,"6.15%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Mozambique","2019-10-19",6,6,"100.00%",5,"83.33%",0,44,0,0,"0.00%",0,6,"100.00%",44,0,"13.64%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Niger","2019-10-19",1,1,"100.00%",1,"100.00%",0,21,0,0,"0.00%",0,1,"100.00%",21,0,"4.76%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Nigeria","2019-10-19",11,11,"100.00%",10,"90.91%",0.72,69,1,0.05,"9.09%",4.51,11,"100.00%",69,0,"15.94%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Nepal","2019-10-19",45,45,"100.00%",38,"84.44%",0.06,173,1,0.01,"2.22%",0.21,45,"100.00%",173,0,"26.01%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Oman","2019-10-19",4,4,"100.00%",4,"100.00%",0,6,0,0,"0.00%",0,4,"100.00%",6,0,"66.67%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Papua New Guinea","2019-10-19",2,2,"100.00%",2,"100.00%",0,20,0,0,"0.00%",0,2,"100.00%",20,0,"10.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Philippines","2019-10-19",41,41,"100.00%",31,"75.61%",0,123,0,0,"0.00%",0,41,"100.00%",123,0,"33.33%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Pakistan","2019-10-19",93,93,"100.00%",70,"75.27%",0.33,284,1,0.09,"1.08%",1.02,93,"100.00%",284,0,"32.75%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Palestine","2019-10-19",6,6,"100.00%",5,"83.33%",34.95,12,2,0.42,"33.33%",69.89,6,"100.00%",12,0,"50.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Paraguay","2019-10-19",1,1,"100.00%",1,"100.00%",0,1,0,0,"0.00%",0,1,"100.00%",1,0,"100.00%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Qatar","2019-10-19",10,10,"100.00%",7,"70.00%",0,68,0,0,"0.00%",0,10,"100.00%",68,0,"14.71%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Réunion","2019-10-19",4,4,"100.00%",4,"100.00%",0,21,0,0,"0.00%",0,4,"100.00%",21,0,"19.05%"
2019-10-19,"admob-report.csv","Old School Automatic Savings","Romania","2019-10-19",3,3,"100.00%",3,"100.00%",0,5,0,0,"0.00%",0,3,"100.00%",5,0,"60.00%"
